DocumentID,Institution name,Institution code (UKPRN),Main panel,URL,UoAValue,UoAString,4*,3*,2*,1*,unclassified,WordCount,TextUsed,IncludedInTopicModel,ResearchRank,ReasonForRemoval,food-environmental-science,art-media-research,study-english-literature,physics-group-facility,design-environment-project,mathematics-group-mathematical,law-school-international,study-language-linguistics,environmental-nerc-geography,social-research-work,archaeology-project-anthropology,wale-welsh-cardiff,engineering-technology-system,research-department-student,biology-cell-science,philosophy-project-ethic,research-staff-support,university-research-international,research-staff-university,chemistry-material-epsrc,system-computer-science,psychology-neuroscience-cognitive,economics-economic-lse,management-business-school,scottish-scotland-edinburgh,health-research-care,sport-exercise-science,clinical-cancer-research,history-study-project,music-performance-theatre
10007795-22-,University of Leeds,10007795,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007795-22-.pdf,22, Social Work and Social Policy,87.5,12.5,0,0,0,3640,,TRUE,20,,0,0.002813731,0,0,0.003095104,0,0.008722566,0,0,0.300787845,0,0,8.44E-04,0.012943163,0,0,0.498311761,0.001125492,0.140405177,0,0,0,0,0,0,0.030388295,0,0,0,5.63E-04
10007789-18-,University of East Anglia,10007789,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007789-18-.pdf,18, Economics and Econometrics,0,75,25,0,0,2599,,TRUE,22,,0.005827506,0.003108003,0,0,0,0,0.019036519,0,0,0,0,0,0,0.072649573,0,0,0.292540793,0.041958042,0.257187257,0,0.01048951,0,0.284382284,0.01010101,0,0.002719503,0,0,0,0
10007789-19-,University of East Anglia,10007789,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007789-19-.pdf,19, Business and Management Studies,0,75,25,0,0,3000,,TRUE,22,,0.001013171,0,0,0,0,0,0.001688619,0,0,0.004728132,0,0,0,0.065180682,0,0,0.284025667,0.072610605,0.349206349,0,0.011820331,0,0.058426207,0.148260723,0,0.003039514,0,0,0,0
10007789-20-,University of East Anglia,10007789,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007789-20-.pdf,20, Law,12.5,75,12.5,0,0,2710,,TRUE,22,,0.001118151,0.01155423,0,0,0,0,0.296682818,0,0,3.73E-04,0,0,0,0.099515468,0,0,0.220648528,0.019754007,0.279910548,0,0,0,0.070070816,0,0,0,3.73E-04,0,0,0
10007789-21-,University of East Anglia,10007789,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007789-21-.pdf,21, Politics and International Studies,25,37.5,37.5,0,0,2618,,TRUE,22,,0,0.08974359,0,0,0,0,0.217948718,0,0.005827506,0.094405594,0,0,0,0.055167055,0,0.024864025,0.293317793,0.052059052,0.107226107,0,0,0,0.057886558,0,0,0,0,0,0,0.001554002
10007789-22-,University of East Anglia,10007789,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007789-22-.pdf,22, Social Work and Social Policy,0,87.5,12.5,0,0,2881,,TRUE,22,,0,0,0.006978367,0.002791347,0,0,0,0.00209351,0,0.330076762,0,0,0,0.023726448,0,0,0.224703419,0,0.269713887,0,0,0,0.024773203,0,0,0.115143057,0,0,0,0
10007789-24-,University of East Anglia,10007789,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007789-24-.pdf,24, Anthropology and Development Studies,75,25,0,0,0,2911,,TRUE,22,,0.016914049,0,0,0,0,0,6.90E-04,0,0.024162927,0.096996893,0,0,0,0.15360718,0,0,0.384535727,0.003451847,0.202623404,0,0,0,0.117017604,0,0,0,0,0,0,0
10007794-19-,University of Glasgow,10007794,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007794-19-.pdf,19, Business and Management Studies,0,75,25,0,0,3569,,TRUE,23,,0.001412828,0,0,0,0,0,0.00197796,0,0,0.052839785,0,0,0,0.00791184,0.005086183,0,0.272675897,0.002260526,0.246397287,0,0,0,0,0.378638033,0.026561175,0.003108223,5.65E-04,5.65E-04,0,0
10007794-16-,University of Glasgow,10007794,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007794-16-.pdf,16," Architecture, Built Environment and Planning",37.5,62.5,0,0,0,2936,,TRUE,23,,0,0,6.91E-04,0,0.196335983,0,0,0,0,0.152782579,0,0,0,0.091600415,0,0,0.35050121,0.016937435,0.132734186,0,3.46E-04,0,0.006913239,0,0.051157968,0,0,0,0,0
10007794-18-,University of Glasgow,10007794,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007794-18-.pdf,18, Economics and Econometrics,0,75,25,0,0,2962,,TRUE,23,,0.004076087,0,0,0,0,0,0,0,0,0,0,0,0,0.171875,0,0,0.187839674,0.058763587,0.188519022,0,0,6.79E-04,0.335258152,0.011209239,0.041779891,0,0,0,0,0
10007794-20-,University of Glasgow,10007794,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007794-20-.pdf,20, Law,12.5,75,12.5,0,0,3491,,TRUE,23,,0,0,0,0,0,0,0.343226565,0,0,0.007934176,0,0,8.82E-04,0.080223332,0,0,0.320011754,0.096091684,0.070819865,0,0,0,0,0,0.046429621,0.004995592,0,0,0.029385836,0
10007794-21-,University of Glasgow,10007794,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007794-21-.pdf,21, Politics and International Studies,25,62.5,12.5,0,0,2792,,TRUE,23,,0,0,0,0,0,0,0.29981982,0,0,0.041801802,0,0,0,0.025225225,0,0,0.491531532,0.052252252,0.062702703,0,0,0,0,0,0.026666667,0,0,0,0,0
10007794-22-,University of Glasgow,10007794,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007794-22-.pdf,22, Social Work and Social Policy,62.5,37.5,0,0,0,3404,,TRUE,23,,0,0.012448133,0,0,0,0,0,0,0,0.326615293,0,0,0,0.06846473,0,0,0.25577949,0.027563723,0.170420865,0,0,0,0,0,0.101363367,0.024896266,0,2.96E-04,0.012151749,0
10007794-17-B,University of Glasgow,10007794,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007794-17-B.pdf,17," Geography, Environmental Studies and Archaeology",0,50,50,0,0,2797,,TRUE,23,,0,0.015551537,0,0,0,0,0,0,0,0,0.171066908,0,0,0.018083183,0,0.002531646,0.396383363,0.001446655,0.293670886,0,0,0,0,0,0.081012658,0,0,0,0.019891501,3.62E-04
10007794-17-A,University of Glasgow,10007794,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007794-17-A.pdf,17," Geography, Environmental Studies and Archaeology",0,50,50,0,0,2912,,TRUE,23,,0,0.06061693,0.020803443,0,7.17E-04,0,0,0,0.217001435,0.163916786,0.006456241,0,0,0.119799139,0.010401722,0,0.293041607,0.022238164,0.06348637,0,0,0.006814921,0,0,0.014705882,0,0,0,0,0
10007855-26-,Swansea University,10007855,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007855-26-.pdf,26," Sport and Exercise Sciences, Leisure and Tourism",37.5,62.5,0,0,0,2702,,TRUE,24,,0,3.80E-04,0,0,3.80E-04,0,0,0,0,0,0,0.032258065,0.011005693,3.80E-04,0,0.004174573,0.448197343,0.036432638,0.144212524,0,0.009867173,0,0,0.001518027,0,0,0.274383302,0.036812144,0,0
10007855-21-,Swansea University,10007855,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007855-21-.pdf,21, Politics and International Studies,0,37.5,62.5,0,0,2882,,TRUE,24,,0,0,0,0,0,0,0.144471918,0,0.00176616,0.111974567,0,0.092900035,0,0.094312964,3.53E-04,0.002825857,0.312257153,0.158601201,0.063581773,0,0,0,0,0,0,0,0,0,0.01695514,0
10007855-20-,Swansea University,10007855,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007855-20-.pdf,20, Law,12.5,50,37.5,0,0,2995,,TRUE,24,,0,6.77E-04,0,0,0,0,0.228581104,0,0,0.034202506,0,0.141212326,0,0.048086692,0,0,0.325770403,0.045377582,0.17609211,0,0,0,0,0,0,0,0,0,0,0
10007855-22-,Swansea University,10007855,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007855-22-.pdf,22, Social Work and Social Policy,62.5,37.5,0,0,0,2865,,TRUE,24,,0,0,0,0,0.009915014,0,0,0,0,0.194759207,0,0.074716714,0,0.001770538,0,0,0.44582153,0.05417847,0.084985836,0,0,0,0,0.010977337,0,0.122875354,0,0,0,0
10007855-17-,Swansea University,10007855,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007855-17-.pdf,17," Geography, Environmental Studies and Archaeology",50,50,0,0,0,3728,,TRUE,24,,0.014234875,0.012044895,0,0,0,0,0,0,0.313714755,0.106487818,0,0.054749521,0,0.053380783,0,0,0.374760471,0,0.070626882,0,0,0,0,0,0,0,0,0,0,0
10007855-19-,Swansea University,10007855,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007855-19-.pdf,19, Business and Management Studies,25,62.5,12.5,0,0,3603,,TRUE,24,,0,0,0,0,0,0,0,0,0,0.022849083,0,0.03977433,0.004231312,2.82E-04,0,0,0.464880113,0.025952045,0.171509168,0,0,0,0.037799718,0.229901269,0,0.00112835,0,0.001692525,0,0
10005553-17-,"Royal Holloway, University of London",10005553,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10005553-17-.pdf,17," Geography, Environmental Studies and Archaeology",75,25,0,0,0,3503,,TRUE,25,,0,0.061117579,0,0,2.91E-04,0,0.004656577,0,0.204889406,0.118160652,0.010186263,0,0,0.102153667,0,0,0.361175786,0.003201397,0.109720605,0,0.009604191,0,0,2.91E-04,0,0,0,0,0.014551804,0
10005553-18-,"Royal Holloway, University of London",10005553,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10005553-18-.pdf,18, Economics and Econometrics,0,75,25,0,0,2175,,TRUE,25,,0,0,0,0,0,0,0.010638298,0,0,0,0,0,0,0.376965772,0,0,0.185013876,0.022201665,0.069842738,0,0.003237743,0.011100833,0.320999075,0,0,0,0,0,0,0
10005553-19-,"Royal Holloway, University of London",10005553,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10005553-19-.pdf,19, Business and Management Studies,12.5,62.5,25,0,0,3575,,TRUE,25,,0,8.45E-04,0,0,0,0,0,0,0,0.019707207,0,0,0,0.099099099,0,0,0.212556306,0.091497748,0.195945946,0,0.003378378,0,0,0.363457207,0,0.01295045,0,5.63E-04,0,0
10005553-21-,"Royal Holloway, University of London",10005553,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10005553-21-.pdf,21, Politics and International Studies,0,87.5,12.5,0,0,3531,,TRUE,25,,0,0.017463498,0,0,0,0,0.124821071,0,0,0.099055253,0,0,0,0.174062411,0,0.116518752,0.205840252,0.073289436,0.18866304,0,2.86E-04,0,0,0,0,0,0,0,0,0
10007154-18-,University of Nottingham,10007154,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007154-18-.pdf,18, Economics and Econometrics,12.5,87.5,0,0,0,3369,,TRUE,26,,0,0,0,0,0,0,0,0,0,0,0,0,2.99E-04,0.096533174,0,0,0.393903168,0.08726838,0.098924088,0,0,0,0.322773461,0,0,0,0,0,2.99E-04,0
10007154-16-,University of Nottingham,10007154,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007154-16-.pdf,16," Architecture, Built Environment and Planning",37.5,50,12.5,0,0,3146,,TRUE,26,,3.29E-04,0.006907895,0,0,0.203618421,0,0,0,0.012171053,0.001315789,0,9.87E-04,0.224342105,0.007236842,0,0.002960526,0.313157895,0.021052632,0.205263158,0,0,6.58E-04,0,0,0,0,0,0,0,0
10007154-19-,University of Nottingham,10007154,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007154-19-.pdf,19, Business and Management Studies,50,50,0,0,0,4096,,TRUE,26,,0,0,0,0,0,0,0,0,0,0.004189256,0,0,0,0.067767373,0,0.001232134,0.357072449,0.011335633,0.348693938,0.001971414,9.86E-04,0,0,0.199852144,0,0.006653524,0,2.46E-04,0,0
10007154-17-A,University of Nottingham,10007154,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007154-17-A.pdf,17," Geography, Environmental Studies and Archaeology",37.5,62.5,0,0,0,2981,,TRUE,26,,0.001020061,0.001360082,0,0,0,0,3.40E-04,0,0.009180551,0,0.433526012,0,0,0.030601836,0,0,0.231213873,0.117647059,0.143148589,0,0,0,0,0,0,0,0,0,0.031961918,0
10007154-17-B,University of Nottingham,10007154,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007154-17-B.pdf,17," Geography, Environmental Studies and Archaeology",37.5,62.5,0,0,0,4234,,TRUE,26,,0.044968401,2.43E-04,0,0,0,0,0,0,0.162372387,0.030384054,0,0.011667477,2.43E-04,0.003159942,0,0,0.413466213,0.095041322,0.148517258,0,0.020418085,0,0.005104521,0,0,2.43E-04,0,0,0.064171123,0
10007154-21-,University of Nottingham,10007154,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007154-21-.pdf,21, Politics and International Studies,0,62.5,37.5,0,0,3407,,TRUE,26,,0.001786778,0,0.007147111,0,0,0,0.308516974,0.004169148,5.96E-04,0.011911852,0,0,0,0.134008338,0,0,0.267123288,0.16855271,0.096188207,0,0,0,0,0,0,0,0,0,0,0
10007154-22-,University of Nottingham,10007154,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007154-22-.pdf,22, Social Work and Social Policy,62.5,37.5,0,0,0,2848,,TRUE,26,,0,0,0,0,0,0,0.008858965,0.007795889,0,0.270021262,0,0,0,0.019135365,0.003897945,0,0.391211906,3.54E-04,0.231041814,0,0,0,0,0,0,0.067328136,0,0,3.54E-04,0
10007154-20-,University of Nottingham,10007154,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007154-20-.pdf,20, Law,87.5,12.5,0,0,0,4893,,TRUE,26,,0,0,0,0,0,0,0.283218964,0,0,0,0,0,0,0.162403826,0,2.08E-04,0.354335621,0.026200873,0.150758994,0,0,0,0,0,0.001663548,0.009565398,0,0,0.008941568,0.002703265
10007799-17-B,Newcastle University,10007799,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007799-17-B.pdf,17," Geography, Environmental Studies and Archaeology",0,75,25,0,0,3795,,TRUE,27,,0,0,0.005350455,0,0.005082932,0,0,0,0.260567148,0.239967897,0,0,0,0.002675227,0,0,0.343499197,0.032370251,0.077581594,0,0,0,0,0.027822365,0,0,0,0,0.004547887,5.35E-04
10007799-17-A,Newcastle University,10007799,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007799-17-A.pdf,17," Geography, Environmental Studies and Archaeology",0,75,25,0,0,2805,,TRUE,27,,0,0.003276301,0,0,0,0,0,3.64E-04,0,0,0.389151802,0,0,0.004732435,0,0,0.337095013,0.06261376,0.140152894,0,0,0,0,0,0,0,0,0,0.06261376,0
10007799-19-,Newcastle University,10007799,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007799-19-.pdf,19, Business and Management Studies,0,50,50,0,0,4676,,TRUE,27,,0.002158429,0,6.48E-04,0,0,0,0,0,0.0015109,0.050938916,0,0,0.0045327,0.051370602,0,0.005827757,0.258363911,0.034319016,0.074465789,0,0,0,0,0.498597021,0,0.017051586,0,0,0,2.16E-04
10007799-16-,Newcastle University,10007799,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007799-16-.pdf,16," Architecture, Built Environment and Planning",50,50,0,0,0,4053,,TRUE,27,,0.03360717,0.010455564,0,0,0.277819268,0,0.022653722,0,0,0.099576799,0,7.47E-04,0,0.029375156,0,0,0.331341797,0.068459049,0.11102813,0,0,0,0,0,0,0,0,0,0.01493652,0
10007799-20-,Newcastle University,10007799,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007799-20-.pdf,20, Law,0,62.5,37.5,0,0,3179,,TRUE,27,,0.01207883,0,0.029879212,0,0.014303878,0,0.325810553,0,0,0.047679593,0,0,0,0.04259377,0,0,0.144945963,0.116973935,0.220915448,0.00158932,0,0,0,0.043229498,0,0,0,0,0,0
10007799-21-,Newcastle University,10007799,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007799-21-.pdf,21, Politics and International Studies,25,50,25,0,0,3510,,TRUE,27,,0,0.010699826,0.002891845,0,0,0,0.3470214,2.89E-04,0.007518797,0.141989589,0,0,8.68E-04,0.067669173,2.89E-04,0.033834586,0.171486408,0.091093117,0.122903412,0,0,0,8.68E-04,0,0,0,0,0,5.78E-04,0
10007799-23-,Newcastle University,10007799,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007799-23-.pdf,23, Sociology,0,62.5,37.5,0,0,3282,,TRUE,27,,0,0,0,3.09E-04,0,6.18E-04,0,0.01236476,0,0.501391036,3.09E-04,0,0,0,0,0,0.32797527,0.06553323,0.070479134,0,0,0,0,0,0,0,0,0.021020093,0,0
10007792-18-,University of Exeter,10007792,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007792-18-.pdf,18, Economics and Econometrics,25,50,25,0,0,2925,,TRUE,28,,0,0,0,0,0,0,0,0,3.49E-04,6.97E-04,0,0.010456605,0,0.093760892,0,6.97E-04,0.228999651,0.001045661,0.337748344,0,0,0,0.307772743,0.018124782,0,0,0,0,3.49E-04,0
10007792-19-,University of Exeter,10007792,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007792-19-.pdf,19, Business and Management Studies,12.5,62.5,25,0,0,3630,,TRUE,28,,0,0.003404255,0,0,0,0,0.003120567,0,2.84E-04,0,0,0.025248227,0.006241135,0.015035461,0,0,0.404255319,0.041702128,0.097021277,0,0,0,0.005106383,0.388652482,5.67E-04,0,0.007943262,0,0.00141844,0
10007792-21-,University of Exeter,10007792,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007792-21-.pdf,21, Politics and International Studies,50,50,0,0,0,3418,,TRUE,28,,0.02870958,0,3.02E-04,0,0,0,0.294650952,0,0,0.06285887,0,0.025687519,0,0.096403747,3.02E-04,0,0.433061348,0.005741916,0.052281656,0,0,0,0,0,0,0,0,0,0,0
10007792-20-,University of Exeter,10007792,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007792-20-.pdf,20, Law,0,75,25,0,0,2943,,TRUE,28,,0,0,0,0,0,0,0.200479781,0,0,0,0,0.048320768,0,0.054832077,3.43E-04,0.002398903,0.417066484,0.011994517,0.243317341,0,0,0,0,0,0,0,0,0,0.019533927,0.001713502
10007792-17-A,University of Exeter,10007792,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007792-17-A.pdf,17," Geography, Environmental Studies and Archaeology",12.5,87.5,0,0,0,4916,,TRUE,28,,0.043198339,0.018691589,0.002076843,0,0,0,0,0,0.296780893,0.101973001,0,0.021806854,0,0.005399792,0,0.002284528,0.469574247,0.007476636,0.030114226,0,0,0,0,0,0,0,0,6.23E-04,0,0
10007792-17-B,University of Exeter,10007792,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007792-17-B.pdf,17," Geography, Environmental Studies and Archaeology",12.5,87.5,0,0,0,3153,,TRUE,28,,0.018127884,0,0,0,0,0,0,0,0.021094265,0,0.43441002,0,0,0.0468029,0,0,0.267963085,0.134805537,0.038233355,0,0.007910349,0,0,0,0,0,0.002966381,0,0.027686223,0
10007792-26-,University of Exeter,10007792,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007792-26-.pdf,26," Sport and Exercise Sciences, Leisure and Tourism",37.5,62.5,0,0,0,3575,,TRUE,28,,0,0,0,0,0,0,0,0,5.80E-04,0.00115942,0,0.044057971,0,0,0,0,0.442028986,0.029275362,0.127826087,0,0,0.024927536,0,0,0,0.075072464,0.248695652,0.006376812,0,0
10007792-23-,University of Exeter,10007792,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007792-23-.pdf,23, Sociology,12.5,87.5,0,0,0,3243,,TRUE,28,,0,0,0,0,0,0,0,0,0,0.252427184,0.004697776,0.007516442,0,0.081741309,0.020670216,0.193235202,0.231443783,0.056999687,0.137801441,0,0,0,0,0,0,0.008769183,0,0,0,0.004697776
10006840-21-,University of Birmingham,10006840,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006840-21-.pdf,21, Politics and International Studies,62.5,37.5,0,0,0,4517,,TRUE,29,,0,0,0,0,0,0,0.27716895,0.002511416,0,0.083105023,0,0,0,0.074200913,0,0,0.342237443,0.142009132,0.074200913,0,0.00456621,0,0,0,0,0,0,0,0,0
10006840-22-,University of Birmingham,10006840,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006840-22-.pdf,22, Social Work and Social Policy,37.5,62.5,0,0,0,3349,,TRUE,29,,0,0,0.001218769,0,0,0,0,0,0,0.217854966,0,0,0,0.056063376,0,0,0.358318099,0.108470445,0.234917733,0,0,0,0,0.012492383,0,0.010359537,0,0,3.05E-04,0
10006840-20-,University of Birmingham,10006840,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006840-20-.pdf,20, Law,50,37.5,12.5,0,0,3900,,TRUE,29,,0,0,5.32E-04,0,0,0,0.300372142,0,0,0.019670388,0,0,0,0.065124934,0.010898458,0.001063264,0.375066454,0.0364168,0.174109516,0,0,0,0,0,2.66E-04,0.016480595,0,0,0,0
10006840-26-,University of Birmingham,10006840,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006840-26-.pdf,26," Sport and Exercise Sciences, Leisure and Tourism",100,0,0,0,0,3769,,TRUE,29,,0,0,0,0,0,0,0,0,0,0.007534984,0,0,0.009956943,0.02664155,0,0,0.432454252,0.02664155,0.135629709,0,0,0.064047363,0,0,0.002691066,0.008073197,0.237082885,0.049246502,0,0
10006840-19-,University of Birmingham,10006840,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006840-19-.pdf,19, Business and Management Studies,25,75,0,0,0,4147,,TRUE,29,,0.001740428,0,0,0,0,0,0,0,0,0.048731974,0,0,0,0.089010443,0,0,0.338886126,0.088015912,0.109149677,0,0,0,0.003729488,0.317006464,0,0.003729488,0,0,0,0
10006840-17-,University of Birmingham,10006840,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006840-17-.pdf,17," Geography, Environmental Studies and Archaeology",25,62.5,12.5,0,0,3986,,TRUE,29,,0.014455343,0.005162623,0,0,0.047496128,0,2.58E-04,0,0.331182241,0.092410945,0,0,0,0.005937016,0,0,0.434176562,0.024006195,0.029943211,0,0.014197212,0,0,0,0,0,5.16E-04,2.58E-04,0,0
10006840-18-,University of Birmingham,10006840,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006840-18-.pdf,18, Economics and Econometrics,0,75,25,0,0,3112,,TRUE,29,,0,0,0,0,0,0,0,0,0.001956947,0,0,0,0,0.258969341,0,0,0.263209393,0.030332681,0.226353555,0,0,0.001956947,0.199282453,0.017938682,0,0,0,0,0,0
10006842-21-,University of Liverpool,10006842,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006842-21-.pdf,21, Politics and International Studies,0,25,75,0,0,2691,,TRUE,30,,0,0,0,0,0,0,0.281119939,0,0.005297011,0.106318577,0,7.57E-04,0,0.107832009,0,0,0.160802119,0.157396897,0.175936436,0,0,0,0,0,0,0,0.002270148,0,0.002270148,0
10006842-22-,University of Liverpool,10006842,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006842-22-.pdf,22, Social Work and Social Policy,0,62.5,37.5,0,0,2844,,TRUE,30,,0,0.009642857,0,0,0,0,0.040357143,0,0,0.304285714,3.57E-04,0,0,0.076785714,0,0,0.333571429,0.097857143,0.136428571,0,0,0,0,7.14E-04,0,0,0,0,0,0
10006842-20-,University of Liverpool,10006842,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006842-20-.pdf,20, Law,0,87.5,12.5,0,0,3208,,TRUE,30,,0,0,0,0,0,0,0.217349857,0,0,0.068319034,0,0,0,0.167143311,0,0,0.210994598,0.020336829,0.301874801,0,0,0,0,0,0,0.01398157,0,0,0,0
10006842-19-,University of Liverpool,10006842,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006842-19-.pdf,19, Business and Management Studies,25,62.5,12.5,0,0,4384,,TRUE,30,,0,9.41E-04,0,0,0,0,0,0,0,0.015529412,0,0,0.008235294,0.034588235,0,0.002588235,0.444941176,7.06E-04,0.116235294,0,0,0,0.012941176,0.348705882,0,0.003058824,0,0,0.011294118,2.35E-04
10006842-16-,University of Liverpool,10006842,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006842-16-.pdf,16," Architecture, Built Environment and Planning",25,50,25,0,0,2982,,TRUE,30,,0,0.091740014,3.39E-04,0,0.251184834,0,0,0,0,0,0,0,0.024712255,0.086662153,0,0,0.194989844,0.1140826,0.166553825,0,0,0,0,0,0.002031144,0,0.002369668,0,0.050101557,0.015233582
10006842-17-A,University of Liverpool,10006842,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006842-17-A.pdf,17," Geography, Environmental Studies and Archaeology",25,62.5,12.5,0,0,3492,,TRUE,30,,0,0,0,0,0.012665685,0,0,0,0.276583211,0.060382916,0,0,2.95E-04,0.060382916,0,0,0.390574374,0.098969072,0.093078056,0,0,0,0,0.007069219,0,0,0,0,0,0
10006842-17-B,University of Liverpool,10006842,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10006842-17-B.pdf,17," Geography, Environmental Studies and Archaeology",25,62.5,12.5,0,0,3412,,TRUE,30,,0.001486768,0,0,0,0,0,5.95E-04,0,0.024977698,0,0.357418971,0,0.002378828,0.066309842,0.00505501,0,0.320249777,0.063038953,0.123996432,0,0,0.00505501,0,0,0,0,0,0,0.029438002,0
10007764-16-,Heriot-Watt University,10007764,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007764-16-.pdf,16," Architecture, Built Environment and Planning",62.5,37.5,0,0,0,5179,,TRUE,31,,0,0.035003978,0,0,0.289976134,0,1.99E-04,0,3.98E-04,0.044351631,0,0,0,0.02645187,0,0,0.478918059,0.030628481,0.009148767,0,0,0.003778839,0,0,0.064439141,0,0,0,0.015513126,0.001193317
10007764-19-,Heriot-Watt University,10007764,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007764-19-.pdf,19, Business and Management Studies,12.5,87.5,0,0,0,3768,,TRUE,31,,0,0,0,0,0.044045677,0.009516041,5.44E-04,0.004622077,0,0.001087548,0,8.16E-04,0.003262643,0.024469821,0,0,0.392060903,8.16E-04,0.16721044,0,0,0,0.022566612,0.258564437,0.057640022,0.006253399,0,0.002175095,0.00435019,0
10007759-19-,Aston University,10007759,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007759-19-.pdf,19, Business and Management Studies,75,25,0,0,0,4227,,TRUE,32,,2.45E-04,0,0,0,0,0,0,0,0,2.45E-04,0,0,0.006606313,0.002936139,0,0,0.350134573,0.101052116,0.186689503,0,0,0.002691461,0,0.349400538,0,0,0,0,0,0
10007791-21-,University of Essex,10007791,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007791-21-.pdf,21, Politics and International Studies,87.5,12.5,0,0,0,3107,,TRUE,33,,0,0,0,0,0,0,0.146771037,0,0,0.160469667,0,0,0,0.300717547,0,0,0.17221135,0.044031311,9.78E-04,0,0.002935421,0,0.171559035,0,0,0,0,0,3.26E-04,0
10007791-20-,University of Essex,10007791,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007791-20-.pdf,20, Law,50,50,0,0,0,3544,,TRUE,33,,0,0,0,0,0,0,0.358350043,0,0,0.036952163,0,0,0,0.087081066,0,0,0.202234317,0,0.266685763,0,0,0,0.048696649,0,0,0,0,0,0,0
10007791-26-,University of Essex,10007791,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007791-26-.pdf,26," Sport and Exercise Sciences, Leisure and Tourism",0,100,0,0,0,2886,,TRUE,33,,0.011870504,0,0,0.004316547,0,0,0,0,0,0,0,0,0.029136691,0.054316547,0.023741007,0,0.284172662,0.022661871,0.174460432,0,0.00647482,0.05971223,0.012230216,0,0,0.004676259,0.284172662,0.024820144,0.002517986,7.19E-04
